"","y","eta","c_s","ppi.1","ppi.2","ppi.3","ppi.4","PPi","II","RRi","ARi","lambda","beta","delta","tau.1","tau.2","phi"
"128",3,0.905570542489479,1,0.00164034735205792,0.123885663026769,0.225884765692889,0.648589223928284,47,3,1,44,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"129",4,1.64561336897363,1,0.000554468645258441,0.0965018438484526,0.198884167596852,0.704059519909437,47,4,1,44,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"130",3,1.44822244612882,1,0.0562051910092413,0.237085599465521,0.291137105207392,0.415572104317846,47,5,1,44,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"131",4,-1.56768438964095,1,0.00118602640062683,0.0994465562663325,0.209253003339822,0.690114413993219,48,1,1,47,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"132",2,-0.405450709482824,2,0.0302913140979863,0.289817173316323,0.292219474840749,0.387672037744942,48,2,1,47,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"133",4,-0.326991790374226,2,0.00433861154278118,0.21877176005505,0.266325296386911,0.510564332015258,48,3,1,47,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"134",4,-0.374618038805771,1,0.00183394537944662,0.197259367649367,0.251243513172726,0.54966317379846,48,4,1,47,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"135",3,0.232318834324709,1,0.0735240672548453,0.271279505270678,0.291385597474366,0.363810830000111,48,5,1,47,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"136",4,-0.329086004268301,1,0.0129201335726528,0.380426967359838,0.281100841829755,0.325552057237755,50,1,1,48,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"137",3,-0.789725591874952,2,0.0941663389929736,0.475539945865089,0.253079728225169,0.177213986916769,50,2,1,48,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"138",3,-0.209691462734327,2,0.0324154233223487,0.567712547215247,0.240041290470992,0.159830738991413,50,3,1,48,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"139",2,-1.18574426722002,2,0.0202478338303723,0.617886613982326,0.223277513300449,0.138588038886852,50,4,1,48,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"140",4,0.968160268341316,1,0.137091130726682,0.356286777374066,0.269558907392208,0.237063184507044,50,5,1,48,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"141",2,0.185851815469245,1,0.0795968526456901,0.707450401972387,0.157791156457946,0.0551615889239768,52,1,1,50,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"142",2,0.200568832732855,1,0.234608763656222,0.570159155623996,0.146024931767922,0.0492071489518604,52,2,1,50,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"143",2,-2.60017783977923,1,0.142673189562631,0.74482171035345,0.0938734866528339,0.0186316134310858,52,3,1,50,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"144",2,2.43633301372836,2,0.11206710118159,0.808688466499562,0.069101956137743,0.0101424761811049,52,4,1,50,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"145",4,2.38239577366039,2,0.241500256887626,0.420247601919055,0.212890619931192,0.125361521262128,52,5,1,50,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"146",2,0.840636735636303,1,0.00127826223238103,0.104115888007383,0.212814206979748,0.681791642780488,54,1,1,52,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"147",3,1.09590703103192,2,0.0314004342908858,0.295154250666169,0.292375829580957,0.381069485461988,54,2,1,52,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"148",4,0.667019741220817,1,0.00463757891753175,0.22709165204354,0.268467483024591,0.499803286014337,54,3,1,52,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"149",3,-0.828531034522143,1,0.00198993416518704,0.206692127568048,0.254223178396298,0.537094759870467,54,4,1,52,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"150",3,-0.455683449415103,1,0.0749235297932506,0.273770618685852,0.291218580813182,0.360087270707715,54,5,1,52,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"151",4,0.272791396177343,2,0.00154774010540371,0.116979885232297,0.221876294864587,0.659596079797712,55,1,1,54,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"152",3,-1.74071389945795,2,0.0344111668567207,0.309013851757765,0.29243916349131,0.364135817894204,55,2,1,54,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"153",3,0.104225590138144,2,0.00549212500912682,0.249359123433446,0.273332186900314,0.471816564657113,55,3,1,54,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"154",3,0.635898782631335,2,0.00244713682049399,0.232294557213773,0.261111378770206,0.504146927195526,55,4,1,54,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"155",3,0.55565568637446,1,0.0786241825673556,0.280186204955845,0.290670521903995,0.350519090572804,55,5,1,54,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"156",3,-0.0794745155834916,1,0.00280594991738073,0.166784274972353,0.248780792476322,0.581628982633944,58,1,1,55,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"157",2,1.68184555534391,1,0.0456479252362425,0.353989411993187,0.289293408934454,0.311069253836116,58,2,1,55,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"158",3,0.297915611878254,1,0.00919863409560497,0.32762314433449,0.281712728014874,0.381465493555032,58,3,1,55,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"159",2,-0.738142948183158,2,0.00457801233067781,0.325427785072202,0.27392917141267,0.396065031184451,58,4,1,55,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"160",3,-0.951323781849078,1,0.0914261447006649,0.300622146288004,0.287763145149086,0.320188563862245,58,5,1,55,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"161",4,1.45059207578497,2,0.000162850487727985,0.0283458241074034,0.123815686947578,0.847675638457291,61,1,1,58,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"162",3,-0.453744502384003,1,0.0113303266415594,0.169330530312321,0.266690253579466,0.552648889466654,61,2,1,58,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"163",3,-0.267986103730457,1,0.00068855199247859,0.0726294610543128,0.184956487189685,0.741725499763523,61,3,1,58,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"164",4,1.05288484547057,2,0.00019062940962725,0.0493964016392481,0.151567715515913,0.798845253435212,61,4,1,58,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"165",4,0.182229727192938,2,0.0444791318766431,0.209588404208901,0.287502639092514,0.458429824821942,61,5,1,58,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"166",2,-1.34505852099282,1,0.012875377829558,0.379794958724457,0.281141507040107,0.326188156405878,62,1,1,61,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"167",1,0.870343838840926,1,0.0940091587250091,0.475270393797337,0.253215562843279,0.177504884634375,62,2,1,61,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"168",3,1.31998993039317,1,0.0323250978905164,0.567165503721914,0.240248360407299,0.16026103798027,62,3,1,61,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"169",3,-0.58308308031885,1,0.0201827036284784,0.61724056251973,0.223529864671468,0.139046869180324,62,4,1,61,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"170",2,-1.0337092152749,2,0.136957868153685,0.356155933005119,0.269623048939533,0.237263149901663,62,5,1,61,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"171",3,-0.0200687664069415,2,0.00912945318396275,0.320208184805719,0.28184260923408,0.388819752776238,63,1,1,62,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"172",2,-0.00412745137576015,1,0.0797444410928061,0.448113045220564,0.265371202953593,0.206771310733037,63,2,1,62,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"173",2,0.557075766400304,2,0.0244936259668014,0.511930667690429,0.258315149700205,0.205260556642564,63,3,1,62,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"174",2,2.38603556250574,1,0.014630719283455,0.551144468821247,0.245850564711799,0.188374247183499,63,4,1,62,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"175",3,-1.04512688616885,1,0.124564492421419,0.343264934677122,0.275377375281259,0.2567931976202,63,5,1,62,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"176",4,0.624395940224746,1,0.000455552543162354,0.0547317364979877,0.165016183563902,0.779796527394948,64,1,1,63,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"177",4,0.0968066295918858,2,0.0190046930821552,0.226488776743495,0.284453675411097,0.470052854763253,64,2,1,63,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"178",4,0.251670124069017,1,0.00181604926626937,0.131708494983936,0.230611315447536,0.635864140302259,64,3,1,63,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"179",4,-0.627396707605788,1,0.000628491932567033,0.104229955410502,0.204687526493456,0.690454026163475,64,4,1,63,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"180",3,-0.379504724659712,1,0.0577819201795019,0.24048527930826,0.291372567255194,0.410360233257044,64,5,1,63,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"181",2,-0.67201900271063,2,0.0497704587483628,0.639647034151985,0.206298322532392,0.104284184567261,66,1,1,64,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"182",3,1.13939439150476,1,0.184068874451859,0.560314749853138,0.179747471991653,0.0758689037033501,66,2,1,64,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"183",2,0.615919924532953,2,0.0964879072089636,0.731195339265207,0.133774891360284,0.0385418621655458,66,3,1,64,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"184",2,1.11986466408743,2,0.0709706535028708,0.798352266965887,0.106344810747281,0.0243322687839611,66,4,1,64,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"185",2,1.45996939864457,1,0.206214528241469,0.406016021992769,0.232718399045078,0.155051050720683,66,5,1,64,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"186",4,-0.347331900786666,2,0.000720705029746292,0.0730402608623437,0.18576061386149,0.74047842024642,67,1,1,66,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"187",4,0.831993883190991,2,0.0238033321694913,0.255683262190502,0.289431554998426,0.431081850641581,67,2,1,66,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"188",3,-0.650852314620294,2,0.00276902112332801,0.169098774811008,0.249307485216685,0.578824718848979,67,3,1,66,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"189",3,-0.235572275223803,1,0.00105643436234753,0.142750822128679,0.228412937243614,0.62777980626536,67,4,1,66,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"190",3,-0.228750994563235,1,0.0648637678349444,0.255007454888852,0.291855053073618,0.388273724202586,67,5,1,66,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"191",4,-2.33678369426381,2,0.000229158344543893,0.0353155136074799,0.136578373554092,0.827876954493884,68,1,1,67,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"192",4,-1.24597605288063,1,0.0134794892893331,0.187018025185541,0.273446603381054,0.526055882144072,68,2,1,67,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"193",3,-2.11106013937258,1,0.00095321039852462,0.0889077237939416,0.20020313628331,0.709935929524224,68,3,1,67,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"194",4,0.299157729678838,2,0.000284274829739536,0.0636206591155994,0.168602457880649,0.767492608174012,68,4,1,67,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"195",4,-2.61435918856019,2,0.0485398193464328,0.219585811008565,0.289183845087067,0.442690524557935,68,5,1,67,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"196",4,-0.841516877918426,1,0.0161419973786009,0.422073249223139,0.276952278353492,0.284832475044768,69,1,1,68,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"197",3,1.35738653878485,1,0.104870665459162,0.492554332822706,0.243799775448745,0.158775226269388,69,2,1,68,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"198",3,-0.0664986412142823,2,0.0387621590306876,0.602101131783383,0.225793581790306,0.133343127395624,69,3,1,68,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"199",2,0.367365239120358,2,0.0248794747623434,0.658091734943514,0.206128311930913,0.11090047836323,69,4,1,68,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"200",2,0.692044495864334,1,0.146021738763473,0.364701184850464,0.26516760673252,0.224109469653543,69,5,1,68,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"201",2,1.2735787099224,2,0.00539327836887723,0.241910869106675,0.272298021787379,0.480397830737069,72,1,1,69,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"202",1,0.0918083578741706,1,0.0621416938707555,0.405781264534686,0.279241481099248,0.252835560495311,72,2,1,69,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"203",3,-1.35602448355357,2,0.0159242618240687,0.426730728805782,0.276076340847808,0.281268668522341,72,3,1,69,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
